26 Dec 2012;12:15 AM;@Kemendag;3.Pertemuan ini juga diadakan dalam rangka memperingati ulang tahun ke-20 #ASEAN-India Dialog Partnership;False;;;;/Kemendag/status/283848387210657792
25 Dec 2012;8:20 PM;@Kemendag;2.#ASEAN-India Commemorative Summit 2012 berlangsung pada 20-21 Desember 2012 di New Delhi, India;False;;;;/Kemendag/status/283789296421466112
25 Dec 2012;8:17 PM;@Kemendag;1.Mendag RI Kamis (20/12) mendampingi Presiden RI dalam pertemuan #ASEAN-India Commemorative Summit 2012;False;;;;/Kemendag/status/283788575894564864
25 Dec 2012;7:52 PM;@Kemendag;Selamat pagi, Hari ini, kami akan membahas  ASEAN-India Commemorative Summit 2012 #ASEAN-India;False;;;;/Kemendag/status/283782258568077312
21 Dec 2012;1:39 AM;@Kemendag;Lebih lanjut mengenai kerjasama #perdagangan ASEAN-India ini, klik http://bit.ly/VdhClM ;False;;;;/Kemendag/status/282057641872732161
21 Dec 2012;12:03 AM;@Kemendag;1) Penyelesaian perundingan ini mjd simbol perayaan 20 thn kemitraan ASEAN-India #perdagangan;False;;;;/Kemendag/status/282033556144934912
20 Dec 2012;11:04 PM;@Kemendag;"[Update] Dirjen SPK bersama tim 
hari ini melakukan sidak pengawasan barang beredar di beberapa titik di kota Bandungpic.twitter.com/wpqO3s7o";False;;;;/Kemendag/status/282018732782530560
20 Dec 2012;10:44 PM;@Kemendag;"2) Mendag: ""Kita harap pelaku usaha & masy Indonesia dpt manfaatkan peluang ini"" #perdagangan";False;;;;/Kemendag/status/282013601886269440
20 Dec 2012;10:43 PM;@Kemendag;1) Persetujuan jasa & investasi ini membuka peluang yg luas bagi kedua pihak #perdagangan;False;;;;/Kemendag/status/282013486278651904
20 Dec 2012;10:14 PM;@Kemendag;detikBandung : Dirjen Standarisasi dan Perlindungan Konsumen Sidak Pasar http://de.tk/GGzrK  via @detikcom;False;;;;/Kemendag/status/282006025089998848
20 Dec 2012;8:07 PM;@Kemendag;Hari ini kami akan berbagi mengenai kerjasama #perdagangan internasional. Ikuti tweet kami selanjutnya;False;;;;/Kemendag/status/281974024819601410
20 Dec 2012;6:56 PM;@Kemendag;"""Senjata yang paling ampuh di muka bumi ini adalah jiwa manusia yang penuh dengan semangat"" - Ferdinand Foch";False;;;;/Kemendag/status/281956350651670528
20 Dec 2012;2:12 AM;@Kemendag;Lebih lengkap mengenai potensi Bitung sbg #pelabuhan nasional & internasional dpt dilihat di http://bit.ly/TYvilA ;False;;;;/Kemendag/status/281703700806897665
20 Dec 2012;1:53 AM;@Kemendag;3) Kedua, membentuk SDM & kebijakan utk ciptakan kawasan industri yg kondusif sekitar #pelabuhan;False;;;;/Kemendag/status/281698869794975746
20 Dec 2012;1:53 AM;@Kemendag;2) Pertama, bgmn ciptakan model bisnis yg menarik agar Bitung bermanfaat sbg #pelabuhan global;False;;;;/Kemendag/status/281698812723085313
19 Dec 2012;6:08 PM;@Kemendag;“Coming together is a beginning, keeping together is progress, working together is success” - Henry Ford;False;;1;;/Kemendag/status/281581905424564224
19 Dec 2012;1:42 AM;@Kemendag;1) Lebih lengkap mengenai Permendag tentang #waralaba dapat dilihat di http://bit.ly/V0VNWo ;False;1;;;/Kemendag/status/281333771582722048
19 Dec 2012;1:40 AM;@Kemendag;3) Permendag baru ini jg diharapkan dpt mendorong #waralaba yg melibatkan lebih banyak pelaku usaha termasuk UKM;False;;;;/Kemendag/status/281333165447065601
19 Dec 2012;12:01 AM;@Kemendag;2)Permendag yg baru diharapkan dpt mendorong pengembangan usaha mikro, kecil & menengah, utk bersaing scr global #waralaba;False;;;;/Kemendag/status/281308324421566464
19 Dec 2012;12:00 AM;@Kemendag;1) Dgn terbitnya Permendag baru pemerintah berharap sistem usaha #waralaba bisa mendorong lahirnya entrepreneur & inovator baru;False;;;;/Kemendag/status/281308072884965376
18 Dec 2012;10:32 PM;@Kemendag;5) Keempat, ditemukannnya beberapa usaha yg menjual barang yg tidak sesuai dengan izin yang dimilikinya #waralaba;False;;;;/Kemendag/status/281285900699324416
18 Dec 2012;10:31 PM;@Kemendag;4) Ketiga, terjadinya sejumlah bentuk usaha #waralaba yg berjalan tdk sesuai dgn konsep awal saat mengajukan izin;False;;;;/Kemendag/status/281285538953175041
18 Dec 2012;10:27 PM;@Kemendag;3) Kedua, ada indikasi beberapa perusahaan minimarket asing yg bermain di pasar ritel kecil dgn memanfaatkan sistem #waralaba;False;;;;/Kemendag/status/281284535579193344
18 Dec 2012;8:03 PM;@Kemendag;2) Sbg revisi dr Permendag No 31/2008, kebijakan yg baru sangat positif utk mendongkrak daya saing #waralaba nasional;False;;;;/Kemendag/status/281248405760659456
18 Dec 2012;8:03 PM;@Kemendag;1) Terbitnya Permendag No 53/2012 tentang Penyelenggaraan #Waralaba mendapat sambutan positif dr banyak kalangan;False;;;;/Kemendag/status/281248307114803200
18 Dec 2012;5:55 PM;@Kemendag;“Dunia ini Adalah milik mereka yg cukup bijak untuk mengubah pikiran disaat harus menghadapi kenyataan” - Roy L Smith;False;;1;;/Kemendag/status/281216054204694528
18 Dec 2012;1:29 AM;@Kemendag;Untuk info lebih lengkap mengenai sosialisasi #KonCer Kemendag dan Ormas dpt disimak di http://bit.ly/U6nxxu ;False;;1;;/Kemendag/status/280967962855362561
18 Dec 2012;12:07 AM;@Kemendag;2) Ke depannya, Dirjen SPK mengisyaratkan akan memperluas kerja sama dgn ormas lain seperti PGI, WALUBI, dll #Koncer;False;;;;/Kemendag/status/280947290879950848
17 Dec 2012;10:05 PM;@Kemendag;"1) Kemarin Kemendag mengadakan Media Hearing dgn tema Kolaborasi
Kemendag Ormas dlm Edukasi Konsumen,di Kantor Kemendag #KonCer";False;;;;/Kemendag/status/280916763066114048
17 Dec 2012;8:16 PM;@Kemendag;2) Kemendag mendukung jg upaya mewujudkan #KonCer di Indonesia yg diinisiasi oleh bbrp Ormas Islam di Indonesia;False;;;;/Kemendag/status/280889311480664064
17 Dec 2012;7:00 PM;@Kemendag;Ikuti tweet kami hari ini mengenai kolaborasi Kemendag dgn ormas dalam mensukseskan program #KonCer ya;False;;1;;/Kemendag/status/280870197668225025
17 Dec 2012;1:08 AM;@Kemendag;Paviliun RI di #PameranDagang IABF akan pamerkan ban mobil, kayu, rotan, kerajinan, penganan, plus demo masak mie instan oleh Indofood;False;;;;/Kemendag/status/280600296730804224
14 Dec 2012;12:02 AM;@Kemendag;3.Produsen #komoditi karet Indonesia didominasi petani sbnyk 2,1 juta org yg menguasai 85% luas areal karet nasional;False;;3;;/Kemendag/status/279496534083641345
14 Dec 2012;12:01 AM;@Kemendag;2.Ekspor #komoditi karet dari  3 negara tsb adlh 86% dr total ekspor dunia;False;;2;;/Kemendag/status/279496442308075520
14 Dec 2012;12:01 AM;@Kemendag;1.Total produksi #komoditi karet Indonesia, Thailand & Malaysia sebesar 67% dr total produksi dunia.;False;;2;;/Kemendag/status/279496399140311041
13 Dec 2012;8:07 PM;@Kemendag;2.Mendag: “Indonesia dukung langkah ITRC dlm mempertahankan & memperbaiki harga #komoditi karet”.;False;;1;;/Kemendag/status/279437542280028163
13 Dec 2012;7:21 PM;@Kemendag;Hari ini kami akan berbagi tentang #komoditi karet alam. Ikuti tweet kami selanjutnya.;False;;1;;/Kemendag/status/279425947256647681
13 Dec 2012;6:01 PM;@Kemendag;“Buat sy yg hrs dipertahankan, bkn mendpt achievements, tp bagaimana anak didik punya karya stabil & dentitas” – Susan Budihardjo;False;;;;/Kemendag/status/279405609646948352
13 Dec 2012;12:19 AM;@Kemendag;2) #UKM mjd bagian penting & tdk terpisahkan dr perekonomian nasional krn mrpkn sektor strategis yg mjd bumper pd krisis ekonomi dunia lalu;False;;;;/Kemendag/status/279138412215271424
13 Dec 2012;12:18 AM;@Kemendag;1) Pelaku #UKM diharapkan memahami pentingnya kedisiplinan, ketekunan, konsistensi produk & selera pasar menuju pasar ekspor potensial;False;;;;/Kemendag/status/279138237220536320
12 Dec 2012;10:11 PM;@Kemendag;3) Secara simultan, pelaku #UKM terus ditingkatkan kompetensinya seiring dgn perkembangan lingkungan usaha & pranata pendukungnya;False;;;;/Kemendag/status/279106231367503872
12 Dec 2012;10:10 PM;@Kemendag;2) Upaya tsb diharapkan mampu meningkatkan daya saing produk #UKM, yg akhirnya mampu tingkatkan pendapatan para pelakunya;False;;;;/Kemendag/status/279106083065323520
12 Dec 2012;7:06 PM;@Kemendag;Eropa Krisis, Indonesia Incar Pasar Ekspor Afrika Dan Amerika Latin http://bit.ly/VDesbx  via  @kemendag;False;;;;/Kemendag/status/279059706662764544
12 Dec 2012;6:02 PM;@Kemendag;"""Hanya seseorang yg takut yg bisa bertindak berani. Tanpa rasa takut itu, tdk ada apapun yg bisa disebut BERANI"" – Mario Teguh";False;;1;;/Kemendag/status/279043643069849602
12 Dec 2012;12:48 AM;@Kemendag;4.Pemohon yg tlh memperoleh Hak Akses wajib mematuhi semua ketentuan yang tercantum dalam dokumen persetujuan Hak Akses #INATRADE;False;;;;/Kemendag/status/278783440856420352
11 Dec 2012;10:20 PM;@Kemendag;4.Pemohon harus menyerahkan dokumen yang dipersyaratkan dalam bentuk soft copy dengan menunjukkan dokumen asli yang masih berlaku;False;;;;/Kemendag/status/278746010686197761
11 Dec 2012;10:02 PM;@Kemendag;1.Pelayanan perijinan #INATRADE hanya dapat diberikan kepada Pemohon yang telah memiliki Hak Akses;False;;1;;/Kemendag/status/278741471413276672
11 Dec 2012;8:02 PM;@Kemendag;2.#INATRADE adalah sistem pelayanan perijinan ekspor impor Kemendag secara elektronik yg dilakukan secara on-line;False;;1;;/Kemendag/status/278711358357393411
11 Dec 2012;7:59 PM;@Kemendag;1.Pelayanan perijinan ekspor impor secara bertahap dengan system elektronik melalui portal http://inatrade.kemendag.go.id/  #INATRADE;False;;2;;/Kemendag/status/278710578711773185
11 Dec 2012;6:49 PM;@Kemendag;[Update] Survey KPK ttg integritas sektor publik 2012, Kemendag masuk  7 instansi yg nilainya > 7, simak http://bit.ly/124Uo8z ;False;;;;/Kemendag/status/278692928501727232
10 Dec 2012;6:01 PM;@Kemendag;Don’t Gain The World & Lose Your Soul, Wisdom Is Better Than Silver Or Gold – Bob Marley;False;;;;/Kemendag/status/278318455617380353
10 Dec 2012;2:01 AM;@Kemendag;Info selengkapnya tentang Aktivasi dan Revitalisasi #Pasar Agung, simak http://ow.ly/fXkkq ;False;;;;/Kemendag/status/278076915263340544
10 Dec 2012;1:07 AM;@Kemendag;Selain pengembangan fisik, Kemendag memberi pelatihan manajemen pengelola #pasar dan fasilitasi pelaksanaan pos ukur ulang;False;;1;;/Kemendag/status/278063478835666944
10 Dec 2012;12:40 AM;@Kemendag;Stlh 3 bulan peresmian, omzet #Pasar Agung meningkat signifikan 56,21% dari bulan sebelumnya. Dari Jan-Nov, omzet naik 128,1%;False;;1;;/Kemendag/status/278056534997602305
10 Dec 2012;12:24 AM;@Kemendag;Omzet #Pasar Agung pada Jan 2012 adalah 5,63 milyar. Ini merupakan lonjakan pertama sejak pasar ditempati pada 15 Jan 2012;False;;1;;/Kemendag/status/278052469702025216
9 Dec 2012;11:16 PM;@Kemendag;#Pasar Agung diharapkan jadi contoh bahwa keberadaan pasar tradisional masih diminati masyarakat;False;;1;;/Kemendag/status/278035554019454976
9 Dec 2012;10:54 PM;@Kemendag;#Pasar Agung mengalami peningkatan omzet lebih dari 100% dari Januari-November 2012;False;;1;;/Kemendag/status/278029927855558656
9 Dec 2012;8:49 PM;@Kemendag;Mendag meresmikan #Pasar Agung stlh direvitalisasi dgn dana APBN-TP sebesar 7,5 milyar pada Maret 2011;False;;1;;/Kemendag/status/277998522203267073
9 Dec 2012;8:23 PM;@Kemendag;Mendag (7/12) meninjau aktivasi dan perkembangan omzet #Pasar Agung di Denpasar, Bali, paska revitalisasi;False;;1;;/Kemendag/status/277992030116917248
9 Dec 2012;7:17 PM;@Kemendag;""" There is no use of running fast when you are on the wrong road.""  (Anonim)";False;;1;;/Kemendag/status/277975365367001088
7 Dec 2012;2:10 AM;@Kemendag;3) Info selengkapnya mengenai keberhasilan Indonesia #ekspor buah manggis ke Australia dapat diunduh di http://bit.ly/UHiNy5 ;False;;;;/Kemendag/status/276992008638328832
7 Dec 2012;2:05 AM;@Kemendag;2) Indonesia juga sdg lakukan penjajakan thd akses pasar buah manggis ke Selandia Baru yg memiliki standar sama dgn Australia #ekspor;False;;;;/Kemendag/status/276990817531482112
7 Dec 2012;2:02 AM;@Kemendag;1) Ke depan, pemerintah mengupayakan #ekspor buah tropis prioritas spt mangga & salak, baik ke Australia maupun negara mitra lainnya;False;;;;/Kemendag/status/276989935209295872
7 Dec 2012;12:01 AM;@Kemendag;Manggis mrpkn komoditas unggulan hortikultura Indonesia dgn nilai ekonomis tinggi krn memiliki serapan pasar yg besar #ekspor;False;;;;/Kemendag/status/276959527453220865
6 Dec 2012;10:41 PM;@Kemendag;3)Diterimanya manggis Indonesia membuktikan bhw produk makanan Indonesia tlh memenuhi standar Internasional #ekspor;False;;;;/Kemendag/status/276939482220085248
6 Dec 2012;10:22 PM;@Kemendag;2)Namun terbukanya #ekspor buah manggis ke pasar Australia merupakan suatu keberhasilan diplomasi perdagangan Indonesia;False;;;;/Kemendag/status/276934667414945792
6 Dec 2012;9:20 PM;@Kemendag;4)Selain negosiasi, akses pasar buah manggis ke Australia juga diperjuangkan melalui berbagai forum bilateral kedua negara #ekspor;False;;;;/Kemendag/status/276919207269130240
6 Dec 2012;8:07 PM;@Kemendag;1)Indonesia berhasil buka akses pasar buah manggis ke Australia stlh melalui proses negosiasi yg cukup panjang #ekspor;False;;2;;/Kemendag/status/276900629367095297
6 Dec 2012;7:22 PM;@Kemendag;Selamat Pagi! Kami akan berbagi tentang keberhasilan Indonesia #ekspor buah manggis ke Australia. Ikuti tweet kami selanjutnya;False;;;;/Kemendag/status/276889342503440386
6 Dec 2012;6:05 PM;@Kemendag;“Tak ada rahasia utk menggapai sukses. Sukses dpt terjadi krn persiapan, kerja keras & mau belajar dari kegagalan.” - Colin Powell;False;;5;;/Kemendag/status/276870029230878720
6 Dec 2012;2:07 AM;@Kemendag;2. Lebih lengkap mengenai pertumbuhan #ekspor nasional dapat dilihat di    http://bit.ly/QG3QvD ;False;;;;/Kemendag/status/276628963835645952
5 Dec 2012;8:27 PM;@Kemendag;@javafinger @wartajazz Siang. Sbg info, akun @Gita_Wirjawan bukan milik Bpk. Gita Wirjawan dan saat ini beliau blm memiliki akun Twitter;True;1;2;;/Kemendag/status/276543392484319233
5 Dec 2012;7:03 PM;@Kemendag;[VIDEO] Simak kemudahan di dalam Pelayanan Perizinan Perdagangan di Kemendag saat ini.  Klik http://bit.ly/UGOzLC ;False;;;;/Kemendag/status/276522218073227264
5 Dec 2012;6:18 PM;@Kemendag;“Uang ada dimana-mana, tetapi hanya menghampiri orang2 yg memiliki Kapasitas” – Bong Chandra;False;;2;;/Kemendag/status/276510983772594176
5 Dec 2012;12:03 AM;@Kemendag;2) Indonesia adl negara terbesar di D-8, namun volume perdagangannya dg dunia/dg D-8 masih di bawah Malaysia #perdagangan;False;1;1;;/Kemendag/status/276235279566778368
4 Dec 2012;10:16 PM;@Kemendag;3) PTA ini diharapkan dpt jd langkah awal menuju pembentukan kawasan bebas perdagangan bagi negara anggota D-8 #perdagangan;False;;;1;/Kemendag/status/276208316252827648
4 Dec 2012;8:13 PM;@Kemendag;3) “Potensi kerja sama D-8 ini cukup besar. Thn ini total nilai perdagangan antar negara D-8 adl USD 130 miliar” - Mendag #perdagangan;False;;;;/Kemendag/status/276177359277805568
4 Dec 2012;12:22 AM;@Kemendag;2. IMO diharapkan  dapat memperluas cakrawala insan #MICE (meeting, incentive, convention, event) di tanah air;False;;;;/Kemendag/status/275877779768242178
3 Dec 2012;10:15 PM;@Kemendag;2. #MICE akan memacu semangat melakukan yang terbaik, mendatangkan lebih banyak  buyers dan tingkatkan transaksi dagang;False;;;;/Kemendag/status/275845879192223745
3 Dec 2012;8:03 PM;@Kemendag;1. Trade Expo Indonesia/TEI berhasil jadi Pemenang Indonesia #MICE Award 2012 untuk kategori Best Business to Business Exhibition;False;;1;;/Kemendag/status/275812431131992064
3 Dec 2012;7:16 PM;@Kemendag;Hari ini kami akan berbagi tentang TEI Raih Penghargaan pada Indonesia #MICE Award. Ikuti tweet kami selanjutnya;False;;;;/Kemendag/status/275800625730691072
3 Dec 2012;6:23 PM;@Kemendag;Nothing is as important as passion. No Matter what you want to do with your life, be passionate - Bon Jovi;False;;;;/Kemendag/status/275787380680704000
3 Dec 2012;12:42 AM;@Kemendag;Produk Furnitur 'knock-down', garmen/busana muslim, spare-part kendaraan & kosmetik jg diminati pasar Yordania. #ekspor;False;;1;;/Kemendag/status/275520246088097792
3 Dec 2012;12:07 AM;@Kemendag;Pusat distribusi ini dpt mendorong pertumbuhan penjualan produk Indonesia  10-15% per tahun di Yordania & sekitarnya.;False;;;;/Kemendag/status/275511542311710720
30 Nov 2012;2:07 AM;@Kemendag;2) Untuk Provinsi Jawa Tengah, pertumbuhan ekspor fesyen selama 5 tahun terakhir bahkan mencapai 14,22%;False;;;;/Kemendag/status/274454559454273538
29 Nov 2012;11:08 PM;@Kemendag;2) Pd kegiatan ini, AKC libatkan para tenaga ahli bid warna alam, design, pemasaran & industri fesyen utk latih UKM #ekspor;False;;;;/Kemendag/status/274409564244434944
29 Nov 2012;10:58 PM;@Kemendag;1) Produk batik warna alam dipilih krn potensi #ekspor & mengikuti tren pasar global yg menyukai produk ramah lingkungan;False;;;;/Kemendag/status/274407135343947776
29 Nov 2012;10:00 PM;@Kemendag;1) Kemendag kerjasama dgn ASEAN Korea Center (AKC) bantu UKM utk peroleh informasi pasar, design, teknologi & kemasan #ekspor;False;;;;/Kemendag/status/274392412338655232
29 Nov 2012;8:12 PM;@Kemendag;Kemendag berupaya tingkatkan jmlh pelaku #ekspor UKM & daya saing produk agar sesuai dgn standar di Negara tujuan ekspor;False;;;;/Kemendag/status/274365153552777216
29 Nov 2012;6:02 PM;@Kemendag;“Motivation is the fuel, necessary to keep the human engine running.” - Zig Ziglar;False;;;;/Kemendag/status/274332496349495297
29 Nov 2012;2:42 AM;@Kemendag;1. Tujuan dari penyelenggaraan #PPKI 2012 adalah Creativewave, Creative Network, Creative Talent & Creativeprenuer.;False;;;;/Kemendag/status/274101094458724352
29 Nov 2012;12:01 AM;@Kemendag;3. Pembicara luar negeri  Seminar EkonomiKreatif antara lain adalah John Howkins & Kenichi Imabayashi #PPKI;False;;;;/Kemendag/status/274060404823564288
29 Nov 2012;12:00 AM;@Kemendag;2. Selain Wamendag @bayukr, seminar Ekonomi Kreatif Internasional jg menampilkan pembicara dalam negeri maupun internasional #PPKI;False;;;;/Kemendag/status/274060329762299904
29 Nov 2012;12:00 AM;@Kemendag;1. Target pengembangan ekonomi kreatif oleh Kemendag adl pengembangan sdm kreatif, kualitas & nilai tambah produk #PPKI;False;;;;/Kemendag/status/274060255657332737
28 Nov 2012;8:00 PM;@Kemendag;[Update] Dirjen Daglu Deddy Saleh menghadiri sosialisasi Kebijakan Perdagangan Bidang Impor hari ini (29/11), di Medanpic.twitter.com/YEX2HShi;False;;;;/Kemendag/status/273999967893471232
28 Nov 2012;6:33 PM;@Kemendag;“Sejuta kawan kurang, satu lawan jangan” –  Arifin Panigoro;False;;1;;/Kemendag/status/273977923613114369
28 Nov 2012;1:40 AM;@Kemendag;Lebih lanjut mengenai Pertemuan #Bilateral Indonesia-Pakistandapat dilihat di http://bit.ly/V11JiU ;False;;;;/Kemendag/status/273723131141713920
27 Nov 2012;10:18 PM;@Kemendag;3.PTA dan FACEP merupakan 2 jalur penting utk meningkatkan hubungan perdagangan #bilateral yg seimbang & saling menguntungkan;False;;;;/Kemendag/status/273672187666395136
27 Nov 2012;10:14 PM;@Kemendag;2.Dalam skema FACEP, kedua negara sepakat bahwa PTA merupakan batu loncatan menuju perjanjian perdagangan bebas #Bilateral;False;;;;/Kemendag/status/273671207969247232
27 Nov 2012;9:51 PM;@Kemendag;@kangrozin silakan kunjungi http://bit.ly/V1ptTJ  untuk info inisiatif PTA Indonesia-Pakistan, terima kasih;True;;;;/Kemendag/status/273665320680583168
27 Nov 2012;8:22 PM;@Kemendag;3.PTA #Bilateral ditandatangani di Jakarta 3 Februari 2012 & diratifikasi melalui Perpres No 98/2012 tgl 20 November 2012;False;;;;/Kemendag/status/273642934207905794
27 Nov 2012;8:20 PM;@Kemendag;2.Pertemuan bilateral tersebut membahas implementesi Preferential Trade Agreement (PTA)  Indonesia-Pakistan secara penuh #Bilateral;False;;;;/Kemendag/status/273642435173838851
27 Nov 2012;6:30 PM;@Kemendag;“In the practice of tolerance, one's enemy is the best teacher” - Dalai Lama;False;;2;;/Kemendag/status/273614790981726208
27 Nov 2012;12:03 AM;@Kemendag;Bbrp agenda tetap #JSCEEE adalah harmonisasi standar, regulasi teknis, dan penilaian kesesuaian yg akan diadopsi oleh anggota ASEAN;False;;;;/Kemendag/status/273336145859989504
26 Nov 2012;8:25 PM;@Kemendag;2) Indonesia berkomitmen kpd pembentukan pasar tunggal ASEAN dgn hapus hambatan perdagangan produk listrik dan elektronik #JSCEEE;False;;;;/Kemendag/status/273281325279088640
26 Nov 2012;7:24 PM;@Kemendag;Kemendag dukung #JSCEEE Joint Sectoral Committee on Electrical and Electronic Equipment. Lebih lengkapnya simak tweet kami hari ini ya;False;;;;/Kemendag/status/273266056624238592
26 Nov 2012;7:20 PM;@Kemendag;"“If A is a success in life, then A equals x plus y plus z. Work is x; y is play; and z is keeping your mouth shut” – Albert Einstein";False;;2;;/Kemendag/status/273264917476417536
26 Nov 2012;1:00 AM;@Kemendag;Pemimpin #ASEAN optimis, nilai perdagangan akan mencapai USD 2,6 triliun pd 2012 jika kemitraan ekonomi menyeluruh segera terwujud;False;;;;/Kemendag/status/272988282063835136
26 Nov 2012;12:11 AM;@Kemendag;RCEP diharap tingkatkan ruang bisnis bagi 16 negara kawasan yg berpopulasi 3,3 miliar jiwa dan total PDB sebesar USD 19,7 triliun;False;;;;/Kemendag/status/272975929901453312
25 Nov 2012;11:04 PM;@Kemendag;#ASEAN dan negara-negara mitra menyepakati konsep Regional Comprehensive Economic Partnership (RCEP) sbg proses integrasi ekonomi;False;;;;/Kemendag/status/272958994497298432
25 Nov 2012;8:13 PM;@Kemendag;KTT #ASEAN juga melibatkan wakil dunia usaha melalui dialog antara Kepala Negara/Pemerintah dengan ASEAN Business Advisory Council;False;;;;/Kemendag/status/272916053699465216
